#TIME,UID,dx/dt,dy/dt
#TU=60
523,4426,90.0,0.0
524,4434,-100.0,60.0
525,4442,-70.0,-130.0
526,4449,20.0,30.0
527,4454,0.0,-70.0
528,4456,40.0,50.0
529,4465,0.0,30.0
530,4476,150.0,-80.0
531,4484,-20.0,110.0
532,4491,90.0,-10.0
533,4498,50.0,60.0
534,4507,20.0,20.0
535,4515,40.0,-30.0
536,4522,80.0,80.0
537,4537,0.0,80.0
538,4547,-20.0,-70.0
539,4556,100.0,10.0
540,4565,-20.0,70.0
541,4572,30.0,-40.0
542,4584,-20.0,-170.0
543,4591,-50.0,-20.0
544,4599,-20.0,-70.0
545,4606,80.0,-20.0
546,4616,0.0,-180.0
547,4627,-10.0,70.0
548,4636,110.0,-80.0
549,4644,80.0,50.0
550,4655,-30.0,0.0
551,4663,40.0,-170.0
552,4669,120.0,-100.0
553,4675,40.0,-50.0
554,4681,110.0,130.0
555,4687,30.0,-130.0
556,4695,0.0,-80.0
557,4705,0.0,-100.0
558,4713,0.0,-140.0
559,4719,-20.0,10.0
560,4722,70.0,60.0
561,4736,70.0,0.0
562,4751,-10.0,-70.0
563,4768,-160.0,60.0
564,4783,0.0,-130.0
565,4791,0.0,-70.0
566,4800,10.0,-150.0
567,4803,0.0,-120.0
568,4814,0.0,-100.0
569,4822,160.0,100.0
570,4833,-100.0,70.0
571,4841,20.0,60.0
572,4850,10.0,150.0
573,4865,10.0,-90.0
574,4872,-10.0,-50.0
575,4880,-50.0,-160.0
576,4887,-70.0,40.0
577,4892,-10.0,30.0
578,4903,-10.0,-20.0
579,4909,80.0,-70.0
580,4920,0.0,40.0
581,4927,0.0,-70.0
582,4931,120.0,0.0
583,4941,-100.0,10.0
584,4951,0.0,-150.0
585,4957,10.0,-60.0
586,4966,50.0,-30.0
587,4975,180.0,0.0
588,4978,0.0,160.0
589,4986,-40.0,-10.0
590,4994,60.0,-50.0
591,4998,-130.0,-10.0
592,5008,60.0,-50.0
593,5011,190.0,10.0
594,5018,100.0,140.0
595,5032,-50.0,50.0
596,5039,20.0,-100.0
597,5048,-70.0,60.0
598,5057,0.0,30.0
599,5070,20.0,160.0
600,5081,0.0,40.0
601,5086,-10.0,-70.0
602,5098,30.0,30.0
603,5105,200.0,0.0
604,5119,-20.0,-20.0
605,5137,-40.0,30.0
606,5148,20.0,-60.0
607,5156,0.0,-70.0
608,5162,-90.0,-100.0
609,5173,-170.0,-20.0
610,5180,-10.0,60.0
611,5191,0.0,-160.0
612,5196,-50.0,-90.0
613,5206,30.0,-20.0
614,5213,0.0,-120.0
615,5219,0.0,-130.0
616,5226,40.0,60.0
617,5233,130.0,80.0
618,5243,-110.0,30.0
619,5254,10.0,30.0
620,5265,-190.0,-20.0
621,5271,90.0,70.0
622,5279,10.0,-50.0
623,5287,-40.0,-120.0
624,5297,-160.0,20.0
625,5304,30.0,60.0
626,5317,-50.0,10.0
627,5325,-70.0,60.0
628,5336,0.0,-30.0
629,5349,30.0,130.0
630,5357,110.0,50.0
631,5361,-30.0,20.0
632,5367,-80.0,-50.0
633,5373,70.0,50.0
634,5377,-50.0,-50.0
635,5388,-110.0,-90.0
636,5398,-140.0,0.0
637,5409,10.0,-90.0
638,5419,0.0,-60.0
639,5434,150.0,-120.0
640,5441,-10.0,-80.0
641,5451,10.0,80.0
642,5460,60.0,0.0
643,5470,50.0,60.0
644,5482,30.0,130.0
645,5490,10.0,150.0
646,5499,0.0,-60.0
647,5508,-10.0,-30.0
648,5512,0.0,-180.0
649,5520,-30.0,20.0
650,5527,10.0,-130.0
651,5532,-10.0,-110.0
652,5539,70.0,0.0
653,5550,-90.0,-10.0
654,5559,0.0,-110.0
655,5570,-30.0,-70.0
656,5581,-30.0,-50.0
657,5592,-30.0,-120.0
658,5600,50.0,-30.0
659,5611,40.0,-50.0
660,5622,-120.0,70.0
661,5630,0.0,-80.0
662,5636,100.0,-40.0
663,5647,10.0,-20.0
664,5659,40.0,80.0
665,5669,-30.0,0.0
666,5677,-30.0,-40.0
667,5686,20.0,100.0
668,5694,-10.0,-170.0
669,5703,-90.0,70.0
670,5711,30.0,-50.0
671,5720,-10.0,-20.0
672,5729,30.0,-10.0
673,5738,-90.0,-10.0
674,5745,-100.0,-20.0
675,5751,0.0,-130.0
676,5754,40.0,50.0
677,5763,0.0,70.0
678,5778,20.0,-150.0
679,5790,80.0,0.0
680,5804,0.0,140.0
681,5809,-10.0,-180.0
682,5821,-10.0,-50.0
683,5832,0.0,-80.0
684,5842,-20.0,-140.0
685,5849,-20.0,-100.0
686,5857,-100.0,10.0
687,5866,90.0,0.0
688,5879,70.0,0.0
689,5891,-80.0,-40.0
690,5897,-100.0,-20.0
691,5906,-90.0,-30.0
692,5915,130.0,10.0
693,5921,-70.0,-50.0
694,5930,10.0,30.0
695,5938,80.0,70.0
696,5942,0.0,-110.0
697,5951,60.0,0.0
698,5957,10.0,-180.0
699,5963,-100.0,-150.0
700,5967,0.0,-90.0
701,5974,10.0,-110.0
702,5984,50.0,-40.0
703,5989,0.0,-60.0
704,5995,100.0,60.0
705,6004,90.0,-110.0
706,6012,80.0,0.0
707,6018,80.0,0.0
708,6028,-70.0,-100.0
709,6031,-40.0,20.0
710,6038,0.0,-160.0
711,6045,-170.0,10.0
712,6051,-60.0,40.0
713,6055,110.0,-90.0
714,6065,0.0,-140.0
715,6072,70.0,0.0
716,6080,0.0,-90.0
717,6087,130.0,-30.0
718,6097,110.0,170.0
719,2593,-10.0,120.0
720,2596,10.0,-110.0
721,2600,0.0,-90.0
